753,69397520363;7216,3060247964
4,6448399999999;7966,64484
0,96342459848711;7934,0365754015
23,296276714984;7828,296276715
28,131113116528;7786,1311131165
0,035957818219686;7643,0359578182
0,5315657433739;7532,5315657434
4,0773725877398;7446,9226274123
0,97878565597421;7448,021214344
2,0476104072159;7429,0476104072
54,187999999999;7351,812
101,44486992215;7263,5551300778
348,26509585015;7001,7349041499
5,971730748679;7297,0282692513
1,041400000001;7250,9586
765,25142232263;6479,7485776774
19,005499999999;7146,9945
35,665112388941;7083,3348876111
436,63313999308;6674,3668600069
21,491999999999;7065,492
962,7930096562;6077,2069903438
4,3268335898938;7023,6731664101
2,965395881708;6939,0346041183
12,634844027098;6801,3651559729
116,43040422945;6692,5695957705
4,8397094192378;6806,8397094192
3058,18192;3728,81808
18,190785894147;6745,8092141059
10,355199353637;6750,6448006464
2,3208037253498;6722,6791962747
2,9381251908753;6692,9381251909
79,6107771406;6520,3892228594
8,5908964394957;6465,4091035605
1,0014378757896;6431,9985621242
1155,3782207306;5260,6217792694
20,894155678497;6432,8941556785
4,2564273220023;6404,256427322
1975,2187142424;4384,7812857576
69,218;6406,218
4,1116800000009;6235,88832
2946,25156;3285,74844
182,8502742845;5990,1497257155
0,3167879638886;6160,3167879639
11,36853492368;6105,6314650763
933,6065;5128,3935
37,262783960392;6013,7372160396
12,967311265405;6060,9673112654
18,042946005282;6053,0429460053
6,2859382116812;6017,7140617883
8,5533783726378;6031,5533783726
24,017799663291;5968,9822003367
2,5486658622194;5987,5486658622
2,893372502991;5968,106627497
1,8429907121326;5960,1570092879
1,0583222796949;5942,9416777203
24,865462072244;5964,8654620722
11,139393701638;5915,8606062984
7,417762314537;5892,4177623145
45,764564266362;5927,7645642664
1300,563201479;4579,436798521
0,847084432673;5879,1529155673
0,052775486135033;5875,9472245139
27,56560936333;5900,5656093633
50,072174679573;5915,0721746796
3,0260837168989;5859,9739162831
54,667670203771;5801,3323297962
19,77642533399;5780,223574666
17,803326766444;5773,1966732336
46,236092839599;5828,2360928396
24,318053251485;5802,3180532515
9,0675593746892;5765,9324406253
