664,5452;7305,4548
1,9141123684094;7963,9141123684
9,2880833243953;7944,2880833244
40,108179123805;7764,8918208762
9,8873999999996;7767,8874
3,8600498265059;7639,1399501735
3,3759199192382;7528,6240800808
32,041179090767;7418,9588209092
3,3721845313776;7445,6278154686
1,7360000000008;7425,264
8,6737600000006;7414,67376
7,8862000000008;7357,1138
195,33128673964;7154,6687132604
5,7999600195089;7308,7999600195
2,7058000000015;7249,2942
471,60018093899;6773,399819061
157,394;7008,606
2,9465270564324;7121,9465270564
456,32639915882;6654,6736008412
9,6422001744495;7053,6422001744
1208,575094066;5831,424905934
0,36168020560945;7027,6383197944
5,4736000000012;6947,4736
195,27513784579;6618,7248621542
73,778633377635;6735,2213666224
0,30347999999958;6802,30348
3021,4252;3765,5748
2,5005932288104;6761,4994067712
1,6076560324873;6759,3923439675
267,64212965131;6457,3578703487
2,9615370499969;6687,03846295
10,73424;6589,26576
5,7284832789082;6479,7284832789
0,20462195172149;6433,2046219517
1152,8608492607;5263,1391507393
12,424548940327;6399,5754510597
20,014822813178;6379,9851771868
2047,3540767029;4312,6459232971
3,8151286981574;6340,8151286982
1,3500405446048;6238,6499594554
3033,2825511016;3198,7174488984
10,454948447678;6183,4549484477
2,6695486890239;6157,330451311
0,53452061007283;6116,4654793899
896,06324138978;5165,9367586102
8,6165808205924;6059,6165808206
0,6394012750352;6048,639401275
10,730683935933;6024,2693160641
5,2419249999994;6018,758075
22,360970561742;6045,3609705617
3,3220840678559;5989,6779159321
4,667363051547;5980,3326369485
0,36849999999959;5970,6315
14,225359999999;5976,22536
59,857071227679;5884,1429287723
13,422961595325;5926,5770384047
7,4821959096671;5919,5178040903
0,8766280952068;5884,1233719048
52,526363144652;5829,4736368553
1162,2747610687;4717,7252389313
3,5470799999994;5876,45292
8,6003199999996;5884,60032
13,456093432862;5859,5439065671
25,476877869695;5839,5231221303
1,4131924434032;5861,5868075566
57,488560449054;5913,4885604491
31,195332396933;5831,1953323969
0,33262238809311;5790,6673776119
3,8520813701834;5778,1479186298
20,427026886484;5798,4270268865
14,027404584527;5789,0274045845
=== Fixed Pbest
