
Sum: 59 Percentage: 0.83098591549296
Simple: 59
Simple: 57
Simple: 38

7970;7375,998672;10,1115;16,8615;20,25
7962;7963,50852;5,04;8,39;14,02
7935;7928,3923060227;10,1115;11,39605322843;20,25
7805;7790,1252250563;9,0676059484439;16,8615;16,908972722339
7758;7765,9982862899;3,25;13,886466949267;20,25
7643;7663,5239029613;6,3630794287778;12,693079428778;15,113079428778
7532;7530,5027127726;9,3081025106747;13,105847562748;8,125
7451;7448,3339656351;10,1115;14,67545745063;17,429557772315
7449;7420,5823365519;7,0526806976156;12,932680697616;15,702680697616
7427;7414,8172;6,6;8,07;13,1
7406;7417,6561907353;7,310761186389;16,8615;20,25
7365;7364,448219598;6,3797600527429;16,8615;20,25
7350;7344,6220507626;10,1115;16,8615;19,55790221253
7303;7291,9853145809;7,4968331832945;4,875;12,29815394006
7252;7264,06575;6,61;11,83;13,68
7245;6845,954232;10,1115;16,8615;20,25
7166;7173,633375;3,25;16,8615;20,25
7119;7121,671944988;4,6155822163599;16,8615;16,069728555175
7111;6796,934976;10,1115;16,8615;20,25
7044;7055,49705;10,1115;16,8615;8,125
7040;6192,321871;10,1115;16,8615;20,25
7028;6973,403513112;3,25;4,875;18,617892216102
6942;6932,2684262112;10,1115;12,502240997464;20,25
6814;6826,6846093301;10,1115;16,8615;19,846166683802
6809;6779,4522630475;10,1115;14,625190091424;20,25
6802;6798,5247965879;3,25;10,667793309099;11,794125570147
6787;3745,772316;10,1115;16,8615;20,25
6764;6779,3882529174;3,25;12,651236257531;20,25
6761;6740,5065;7,26;8,25;12,72
6725;6735,573481912;3,25;16,8615;18,525750541388
6690;6686,6814;6,23;9,87;14,55
6600;6640,293231405;3,25;16,8615;11,092628723282
6474;6482,9168866388;3,25;14,447084759136;10,684259177086
6433;6398,554;6,45;12,05;13,56
6416;5407,906764;10,1115;16,8615;20,25
6412;6428,3497111076;3,25;10,144342242027;18,520812554464
6400;6393,8872120998;10,1115;13,545665366851;20,25
6360;4441,7627538327;9,8784163450386;16,8615;20,25
6337;6335,1288;6,35;12,42;14,62
6240;6229,81008;6,23;12,39;13,84
6232;3383,989128;10,1115;16,8615;20,25
6173;6139,6484368271;6,0587590560879;14,612905394903;17,212449803605
6160;6141;5,88;10,95;13,09
6117;6117,5022;6,71;8,1;12,76
6062;5208,370875;10,1115;16,8615;20,25
6051;6068,7813166965;3,25;4,875;14,291752899258
6048;6012,7924832322;6,6069783613499;12,83563459602;16,777935561077
6035;6069,7094572167;3,25;11,272130856147;8,125
6024;6028,4375778507;10,1115;16,8615;15,44685527023
6023;6013,7804331778;9,4495335333484;4,875;8,125
5993;7088,832725;3,25;4,875;8,125
5985;6021,8450723705;5,0879340753777;4,875;13,627524501209
5971;5965,407;5,1;10,04;13,92
5962;5953,9715494379;3,25;4,875;17,700567786414
5944;5921,3252090617;3,25;4,875;13,793159977071
5940;5950,92363735;5,3892894737513;4,875;11,598378291155
5927;5938,0683958258;7,2778478564395;13,087847856439;15,387847856439
5885;5908,1253079876;10,1115;4,875;13,442435116665
5882;5895,0056679391;7,2652602300072;8,6007043170231;8,125
5880;4777,42428;10,1115;16,8615;20,25
5880;5872,1926882691;3,25;6,5253689330121;18,273684619208
5876;5877,22752;6,06;9,71;13,98
5873;5852,5001484535;3,5804860873521;16,8615;16,511489304209
5865;5863,6602885116;6,1546649605318;4,875;8,125
5863;5855,5686344481;3,25;4,875;14,723788978307
5856;5843,244011723;3,25;4,875;10,424708579482
5800;5797,1256552464;10,1115;5,8949855339637;8,125
5791;5821,340589797;9,2175736612028;4,875;9,7679142096766
5782;5779,0181196987;9,550253889887;4,875;11,760617446926
5778;5773,3026117474;10,1115;12,066466642811;15,24238932969
5775;5781,8716738316;4,4360964097668;4,875;14,953864470405
