0;4,056373025415;3880,8538033384
1;5,2973723247655;5937,4444357201
2;3,7150403283091;4187,52513485
3;3,989553742793;4159,8394045321
4;3,8110768399562;4142,683582927
5;4,3190255845006;4804,0453886514
6;4,3930831820672;5397,9160990107
7;4,5704195883952;4767,2995032455
8;3,6476912044165;4192,4491311816
9;4,5863151042091;5185,6140152323
10;4,500141837655;4899,6983343456
11;3,7217628026616;3925,5233172425
12;3,7753626233436;3678,0348907288
13;4,4833023704175;4961,2262177187
14;4,187643321299;5156,8324616605
15;3,7516592154002;3923,0528293963
16;3,6481967875471;4150,3136923232
17;3,4004802447324;3613,041063445
18;3,73697758487;3835,9464362396
19;4,0112984864784;4121,4042641842
20;3,8561168145612;3723,8673483946
21;7,1856674102945;7434,2659786369
22;4,2224733408489;4207,5346977693
23;3,9735475798589;4472,1565142019
24;4,1906700135981;4092,8289673904
25;4,6996679726718;5273,21656027
26;3,5987393357181;2993,5967568926
27;3,4399916593118;3550,2900532434
28;4,2065309099421;4521,2258996879
29;4,0609056386109;4147,265814324
30;4,5578409891335;4856,6595426055
31;4,1799410358068;4453,7890427074
32;4,6991850462764;4924,6911132181
33;3,2211191978571;3537,8125979365
34;3,5340828134074;3602,4475721577
35;3,8890955235222;4382,2124042685
36;3,899911147056;4102,1695630272
37;3,3489714363782;3545,2733679387
38;3,3514968382841;4012,2875437045
39;3,0820680078488;3412,4156216469
40;3,2633172599387;2834,9034878756
41;3,78577104484;4005,0613307709
42;3,2362642054949;3831,8473340461
43;4,1609214874906;4960,2669030917
44;3,5336215961665;3358,9806124045
45;6,447856318888;7058,7235821969
46;3,7966485652783;4053,8994427075
47;4,4934397054867;5116,1711763233
48;4,0670581276019;4276,1658803242
49;5,9676488857921;6714,2917827998
50;9,8363456265981;10298,356048802
51;4,6044090228666;5088,0005842231
52;3,5224555118001;3933,1513089714
53;4,0607831379519;4990,9448124061
54;4,1824476951986;4705,07514817
55;6,0367137595516;6380,301390272
56;3,667723310178;4062,8324321038
57;4,6709236962326;4557,5646692802
58;4,9876961269668;5526,0638208506
59;3,2537642414409;3540,1393711605
60;4,0808765488225;4535,9013746219
61;3,0977956948236;3219,7285488462
62;2,4038374533989;2713,0263255873
63;6,8100881388999;7240,3772218004
64;4,3110435640385;4295,6860138499
65;6,4370685890327;6547,3955916295
66;6,8379636107899;6265,776377345
67;6,4115771200535;7527,3590380922
68;6,91957982733;7342,3845385917
69;3,7709842779149;4212,9932527658
70;4,3972646435245;4727,3759545231
