6,7556660175323;1165,5884457675
15,847594022751;721,54344689154
24,416373968124;414,97126587711
33,621998071671;236,45688035513
42,59879899025;138,68221466441
51,805227041245;86,029439940623
60,357048988342;56,589721535185
67,367819070816;34,184791924104
75,892866134644;20,923888235005
84,710376024246;11,926380043554
94,859045982361;7,6929428079455
103,08534908295;5,2198322049193
110,25876808167;4,2441003499227
119,89671802521;3,7660821685176
131,22137093544;3,4891102336531
141,15781879425;3,3702604629192
146,31883907318;3,230344843961
154,9012298584;3,1682230753251
176,95600318909;3,0649360427829
189,11254692078;2,9849666902535
205,16334605217;2,9037157165182
247,4438149929;2,8822267128862
248,86023902893;2,8376360742752
257,24729800224;2,7941243580644
274,11427307129;2,7587388902218
347,95891404152;2,7398616529379
246,93195390701;2,6900348652484
263,64814400673;2,6536020063532
257,99128293991;2,6238767488871
261,82847499847;2,6118599876546
285,71993613243;2,5819391145464
291,66439199448;2,5660943373821
288,47857093811;2,5404391755552
298,14265584946;2,5381221050519
324,13701200485;2,5190679276625
330,73382401466;2,5052233135945
340,52681207657;2,4966456067488
454,50646805763;2,447121716911
482,88774585724;2,4449843059945
446,53847098351;2,4751374289106
