p=20 Rao-1 mae = 1008.5594940827
7.4899999999998,12.49,15,5495.45472,7970,2474.54528
6.3264405201689,8.3848851784263,13.678099787628,7961.841614212,7962,0.15838578801868
7.4899197843637,12.49,14.999922276491,6244.9042603776,7935,1690.0957396224
7.487964284457,12.49,14.999940943682,6475.6517647597,7805,1329.3482352403
7.4779935727392,12.49,14.999970988139,6230.583931293,7758,1527.416068707
7.4798398469316,12.49,15,7602.6325606795,7643,40.367439320492
6.3470517197201,9.0066676348299,13.640513075469,7531.735826539,7532,0.26417346098242
6.2775614154325,12.49,15,6391.6032,7451,1059.3968
7.4833818382209,12.49,15,7150.0930602594,7449,298.90693974059
6.2360346145444,8.156423767285,13.149684115775,7426.8451064721,7427,0.15489352790701
7.4875524807922,12.49,15,5673.0264460216,7406,1732.9735539784
7.4878989408782,12.489995775408,14.999975824223,5528.3127851021,7365,1836.6872148979
7.4899999999998,12.49,15,5580.8595,7350,1769.1405
5.0026560680517,7.5001622195368,12.5,7570.1506715891,7303,267.15067158909
6.2024735478625,11.732414922803,13.833202993352,7251.7159824039,7252,0.28401759611006
7.4899230194743,12.49,15,5100.8432151755,7245,2144.1567848245
7.4845681766066,12.49,14.999843218667,5459.1970284003,7166,1706.8029715997
7.4870576258419,12.49,15,6365.1996859747,7119,753.80031402525
7.4889636047639,12.489871121419,14.999901695812,5064.4527379144,7111,2046.5472620856
6.3606385565372,12.332466636094,14.517941923035,7043.8097648769,7044,0.19023512308013
7.4899999999998,12.49,15,4605.71746,7040,2434.28254
5.0109370230753,7.5000158968844,12.5,7072.547333024,7028,44.547333023963
7.4883941435416,12.49,15,6020.6119354855,6942,921.38806451448
7.4842413058367,12.489978969311,15,5126.7480504577,6814,1687.2519495423
7.483397282613,12.49,14.999998848236,5438.2950458897,6809,1370.7049541103
6.3284364611713,9.2986853077585,13.74073099638,6802.0871241566,6802,0.087124156576465
6.1923344125824,12.49,15,2799.39816,6787,3987.60184
7.4843708868506,12.49,14.999999223454,5603.226995773,6764,1160.773004227
6.2179276069243,8.0213337362938,13.336477041076,6761.1027811911,6761,0.10278119111263
6.2025715398651,12.49,15,5210.0155,6725,1514.9845
6.2145455425839,10.329809979177,13.751658249788,6690.1438096123,6690,0.14380961225288
6.2070518763676,12.49,15,5851.4702399999,6600,748.52976000005
6.2328076959481,12.47211276958,14.820411476015,6473.6106696934,6474,0.38933030662702
6.2268872856425,11.563190348862,14.113977264925,6433.1842137387,6433,0.18421373872388
7.4868309465796,12.49,14.999992266915,4028.1826315603,6416,2387.8173684397
6.2229544365523,12.49,15,6382.92336,6412,29.076640000048
6.2437763491792,12.49,15,5344.3512,6400,1055.6488
7.479373124003,12.489962726326,14.999981410906,3310.6804056798,6360,3049.3195943202
6.2279027876749,12.310426607196,14.721551782779,6336.7475147652,6337,0.25248523479604
6.2051055365482,11.783578746558,14.329245987269,6240.0014758521,6240,0.0014758520728719
7.4839307504066,12.489951183405,15,2521.0447208171,6232,3710.9552791829
7.4763686457272,12.49,15,5345.0633552815,6173,827.93664471846
6.3041744802118,10.155608748136,13.793828504121,6159.8550787259,6160,0.14492127410358
6.2437048472705,7.8093637831707,13.199026147098,6117.0066292125,6117,0.006629212453845
7.484556906049,12.49,15,3879.970232817,6062,2182.029767183
5.0139933932587,7.5000085631469,12.5,6822.9544213788,6051,771.95442137875
7.4877892937808,12.49,14.999936475316,5694.2729000269,6048,353.72709997308
5.0059089421538,7.5,12.5,6362.3438045896,6035,327.34380458957
7.4777310810389,12.49,15,4747.2159234473,6024,1276.7840765527
5,7.5,12.5,6253.28,6023,230.28
5.00249,7.5,12.5,10690.53709009,5993,4697.53709009
5.0029450261308,7.5,12.5,6290.8562303637,5985,305.85623036366
6.3124509304653,9.9013433848412,13.761383496093,5970.922919786,5971,0.077080214021407
6.1494823067034,7.8381353912152,13.221702029933,5961.8987114215,5962,0.10128857853852
5.0003839873403,7.5,12.5,6324.3748583708,5944,380.37485837076
5.0027793849723,7.5,12.5,7173.5278979959,5940,1233.5278979959
6.2477134492894,12.49,15,5719.95032,5927,207.04968000005
5.0043023214247,7.5,12.5,6120.2802823695,5885,235.28028236947
5,7.5,12.5,6869.016,5882,987.016
7.4759654438664,12.49,14.999969285251,3553.7018385716,5880,2326.2981614284
6.3103958080441,8.6492268236428,13.717483642581,5880.1564681979,5880,0.15646819792073
6.231897658415,10.029887776864,13.750051144106,5875.7813929939,5876,0.21860700614252
6.2147886596436,12.49,15,5196.7011,5873,676.29890000001
5.0047162729697,7.5,12.5,8540.7468661774,5865,2675.7468661774
5.0050217799435,7.5,12.5,5908.8895997329,5863,45.889599732893
5,7.5,12.5,7661.836,5856,1805.836
5.0090951071826,7.5000959567221,12.5,7740.9973528355,5800,1940.9973528355
5.0020127357203,7.5000053221005,12.5,7737.3951871736,5791,1946.3951871736
5.0004954611901,7.5,12.5,6887.163303308,5782,1105.163303308
7.4899999999998,12.49,15,5626.7199999999,5778,151.28000000006
5.0092716177411,7.5,12.50007439323,5908.9855325648,5775,133.98553256483

p=20 Rao-2 mae = 1008.5375348939
7.4879004185868,12.49,15,5495.2832933768,7970,2474.7167066232
6.3294923837377,8.1656857244634,13.969325561152,7961.7750649881,7962,0.22493501185454
7.4870882421229,12.49,15,6244.8832142302,7935,1690.1167857698
7.4899999999998,12.49,15,6475.833,7805,1329.167
7.4862303335141,12.49,15,6230.7264528629,7758,1527.2735471371
7.47707593456,12.49,15,7602.5783824692,7643,40.4216175308
6.453055334398,8.7881280362876,13.882860136459,7532.1098349577,7532,0.10983495769688
6.2389713100992,12.49,15,6391.6032,7451,1059.3968
7.4875100003995,12.49,15,7150.2513835353,7449,298.74861646471
6.2631999076641,8.05676766034,13.226097437819,7427.0962746655,7427,0.096274665474994
7.4899999999998,12.49,15,5673.2020799999,7406,1732.7979200001
7.4835783305048,12.49,15,5528.2535401405,7365,1836.7464598595
